EmployeeNumber,CarrierCode,GroupNumber,ProductCode,ProductItemCode,CertNumber,CoverageAmount,AnnualizedPremium,EffectiveDate,OriginalEffectiveDate,Status,Status Date,AgentCode,AppDate,IssuedDate,RenewalDate,State,PaidToDate,Line of Business,Location of Enrollment,Source of Application,Enrollment Method,OutofForceStatus,Writing Agent SplitPercentage_1,WritingNumber_2,SplitPercentage_2,WritingNumber_3,SplitPercentage_3,WritingNumber_4,SplitPercentage_4,WritingNumber_5,SplitPercentage_5,WritingNumber_6,SplitPercentage_6,WritingNumber_7,SplitPercentage_7,WritingNumber_8,SplitPercentage_8,WritingNumber_9,SplitPercentage_9,WritingNumber_10,SplitPercentage_10,Commissionable Percentage,SigningAgentCode,BuyUpNumber,Product Item Type,TransmittalNumber,Takeover_Rollover,MigrationDate,Plan Design,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.INAC.E.,0000000658,0.00###0.0,61.44,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Base Coverage,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.AFCC.E.,0000000658,0.00###0.0,0.00###0.0,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.HOSC.E.,0000000658,0.00###0.0,0.00###0.0,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.LCEC.E.,0000000658,0.00###0.0,0.00###0.0,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.WELL.E.,0000000658,0.00###0.0,5.04,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.INAC.C.,0000000658,0.00###0.0,63.60###63.6,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.AFCC.C.,0000000658,0.00###0.0,0.00###0.0,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.HOSC.C.,0000000658,0.00###0.0,0.00###0.0,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176745,2500,0000024879,CI,AG.CI.21.K.V.HSB.S.,0000000411,0.00###0.0,18.24,01012020,01012020,Active,01012020,1002,10162019,,12319999,KY,12312022###12312019,CI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176745,2500,0000024879,CI,AG.CI.21.K.V.SKCA.S.,0000000411,0.00###0.0,0.00###0.0,01012020,01012020,Active,01012020,1002,10162019,,12319999,KY,12312022###12312019,CI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176745,2500,0000024879,HI,AG.HI.80.K.V.HOSC.E.,0000000411,0.00###0.0,53.28,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,HI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,55.0,1002,-1,Base Coverage,,None,2023-01-01 00:00:00.0,MP1,
PER2001176745,2500,0000024879,HI,AG.HI.80.K.V.ADMI.E.,0000000411,0.00###0.0,55.20###55.2,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,HI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,55.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176745,2500,0000024879,HI,AG.HI.80.K.V.HOSC.S.,0000000411,0.00###0.0,47.76,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,HI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,55.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176745,2500,0000024879,HI,AG.HI.80.K.V.ADMI.S.,0000000411,0.00###0.0,55.20###55.2,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,HI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,55.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177021,2500,0000024879,HI,AG.HI.80.K.V.HOSC.C.,0000000555,0.00###0.0,36.24,08012019,08012019,Active,08012019,1002,07022019,,12319999,GA,12312022###07312019,HI,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,55.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177021,2500,0000024879,HI,AG.HI.80.K.V.ADMI.C.,0000000555,0.00###0.0,26.40###26.4,08012019,08012019,Active,08012019,1002,07022019,,12319999,GA,12312022###07312019,HI,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,55.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955316,2500,0000024879,AC,AG.AC.70.K.V.INAC.E.,0000000814,0.00###0.0,61.44,01012021,01012021,Active,01012021,1002,12182020,,12319999,OH,12312022###12312020,AC,OH,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Base Coverage,,None,2023-01-01 00:00:00.0,MP1,
PER2009955316,2500,0000024879,AC,AG.AC.70.K.V.AFCC.E.,0000000814,0.00###0.0,0.00###0.0,01012021,01012021,Active,01012021,1002,12182020,,12319999,OH,12312022###12312020,AC,OH,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955316,2500,0000024879,AC,AG.AC.70.K.V.HOSC.E.,0000000814,0.00###0.0,0.00###0.0,01012021,01012021,Active,01012021,1002,12182020,,12319999,OH,12312022###12312020,AC,OH,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955316,2500,0000024879,AC,AG.AC.70.K.V.LCEC.E.,0000000814,0.00###0.0,0.00###0.0,01012021,01012021,Active,01012021,1002,12182020,,12319999,OH,12312022###12312020,AC,OH,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955316,2500,0000024879,AC,AG.AC.70.K.V.WELL.E.,0000000814,0.00###0.0,5.04,01012021,01012021,Active,01012021,1002,12182020,,12319999,OH,12312022###12312020,AC,OH,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.INAC.E.,0000001036,0.00###0.0,61.44,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Base Coverage,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.AFCC.E.,0000001036,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.HOSC.E.,0000001036,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.LCEC.E.,0000001036,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.WELL.E.,0000001036,0.00###0.0,5.04,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.INAC.S.,0000001036,0.00###0.0,41.04,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.AFCC.S.,0000001036,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.HOSC.S.,0000001036,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.LCEC.S.,0000001036,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.WELL.S.,0000001036,0.00###0.0,4.08,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.INAC.C.,0000001036,0.00###0.0,63.60###63.6,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,AC,AG.AC.70.K.V.INAC.C.,0000000187,0.00###0.0,63.60###63.6,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,AC,AG.AC.70.K.V.AFCC.C.,0000000187,0.00###0.0,0.00###0.0,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,AC,AG.AC.70.K.V.HOSC.C.,0000000187,0.00###0.0,0.00###0.0,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,AC,AG.AC.70.K.V.LCEC.C.,0000000187,0.00###0.0,0.00###0.0,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,AC,AG.AC.70.K.V.WELL.C.,0000000187,0.00###0.0,5.40###5.4,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,CI,AG.CI.21.K.V.BASE.E.,0000000187,20000.00###20000.0,161.88,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,CI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Base Coverage,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,CI,AG.CI.21.K.V.ADDB.E.,0000000187,0.00###0.0,0.00###0.0,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,CI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,CI,AG.CI.21.K.V.CANC.E.,0000000187,0.00###0.0,0.00###0.0,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,CI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,CI,AG.CI.21.K.V.HSB.E.,0000000187,0.00###0.0,18.24,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,CI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,CI,AG.CI.21.K.V.SKCA.E.,0000000187,0.00###0.0,0.00###0.0,01012019,01012019,Active,01012019,1002,11282018,,12319999,KY,12312022###12312018,CI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,CI,AG.CI.21.K.V.BASE.S.,0000000187,10000.00###10000.0,81.00###81.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,CI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176297,2500,0000024879,CI,AG.CI.21.K.V.ADDB.S.,0000000187,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,CI,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955293,2500,0000024879,AC,AG.AC.70.K.V.WELL.E.,0000000802,0.00###0.0,5.04,12012020,12012020,Active,12012020,1002,11202020,,12319999,GA,12312022###11302020,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955293,2500,0000024879,AC,AG.AC.70.K.V.INAC.S.,0000000802,0.00###0.0,41.04,12012020,12012020,Active,12012020,1002,11202020,,12319999,GA,12312022###11302020,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955293,2500,0000024879,AC,AG.AC.70.K.V.AFCC.S.,0000000802,0.00###0.0,0.00###0.0,12012020,12012020,Active,12012020,1002,11202020,,12319999,GA,12312022###11302020,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955293,2500,0000024879,AC,AG.AC.70.K.V.HOSC.S.,0000000802,0.00###0.0,0.00###0.0,12012020,12012020,Active,12012020,1002,11202020,,12319999,GA,12312022###11302020,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955293,2500,0000024879,AC,AG.AC.70.K.V.LCEC.S.,0000000802,0.00###0.0,0.00###0.0,12012020,12012020,Active,12012020,1002,11202020,,12319999,GA,12312022###11302020,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2009955293,2500,0000024879,AC,AG.AC.70.K.V.WELL.S.,0000000802,0.00###0.0,4.08,12012020,12012020,Active,12012020,1002,11202020,,12319999,GA,12312022###11302020,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674612,2500,0000024879,AC,AG.AC.70.K.V.WELL.E.,0000001095,0.00###0.0,5.04,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674612,2500,0000024879,AC,AG.AC.70.K.V.INAC.C.,0000001095,0.00###0.0,63.60###63.6,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674612,2500,0000024879,AC,AG.AC.70.K.V.AFCC.C.,0000001095,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674612,2500,0000024879,AC,AG.AC.70.K.V.HOSC.C.,0000001095,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674612,2500,0000024879,AC,AG.AC.70.K.V.LCEC.C.,0000001095,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674612,2500,0000024879,AC,AG.AC.70.K.V.WELL.C.,0000001095,0.00###0.0,5.40###5.4,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.AFCC.C.,0000001036,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.HOSC.C.,0000001036,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.LCEC.C.,0000001036,0.00###0.0,0.00###0.0,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2010674517,2500,0000024879,AC,AG.AC.70.K.V.WELL.C.,0000001036,0.00###0.0,5.40###5.4,01012023,01012023,Active,01012023,1002,12222022,,12319999,KY,12312022,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001176627,2500,0000024879,AC,AG.AC.70.K.V.INAC.E.,0000000355,0.00###0.0,61.44,01012020,01012020,Active,01012020,1002,10162019,,12319999,KY,12312022###12312019,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Base Coverage,,None,2023-01-01 00:00:00.0,MP1,
PER2001176627,2500,0000024879,AC,AG.AC.70.K.V.AFCC.E.,0000000355,0.00###0.0,0.00###0.0,01012020,01012020,Active,01012020,1002,10162019,,12319999,KY,12312022###12312019,AC,KY,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.LCEC.C.,0000000658,0.00###0.0,0.00###0.0,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,AC,AG.AC.70.K.V.WELL.C.,0000000658,0.00###0.0,5.40###5.4,01012020,01012020,Active,01012020,1002,10162019,,12319999,GA,12312022###12312019,AC,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,65.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,CI,AG.CI.21.K.V.BASE.E.,0000000658,20000.00###20000.0,199.80###199.8,01012021,01012021,Active,01012021,1002,12262020,,12319999,GA,12312022###12312020,CI,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Base Coverage,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,CI,AG.CI.21.K.V.ADDB.E.,0000000658,0.00###0.0,0.00###0.0,01012021,01012021,Active,01012021,1002,12262020,,12319999,GA,12312022###12312020,CI,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
PER2001177223,2500,0000024879,CI,AG.CI.21.K.V.CANC.E.,0000000658,0.00###0.0,0.00###0.0,01012021,01012021,Active,01012021,1002,12262020,,12319999,GA,12312022###12312020,CI,GA,Paper,HR Enrolled,,0.0,GL894,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,70.0,1002,-1,Rider,,None,2023-01-01 00:00:00.0,MP1,
